Id,Probability
37735, 0.902411
37736, 0.901483
37737, 0.867353
37738, 0.871023
37739, 0.890519
37740, 0.896835
37741, 0.407145
37742, 0.902757
37743, 0.897999
37744, 0.835241
37745, 0.845049
37746, 0.875606
37747, 0.858272
37748, 0.895281
37749, 0.899793
37750, 0.419466
37751, 0.260789
37752, 0.879671
37753, 0.898569
37754, 0.607226
37755, 0.902368
37756, 0.894781
37757, 0.894940
37758, 0.858889
37759, 0.876539
37760, 0.703416
37761, 0.434551
37762, 0.897919
37763, 0.823226
37764, 0.875027
37765, 0.883836
37766, 0.508013
37767, 0.780326
37768, 0.896154
37769, 0.889569
37770, 0.880325
37771, 0.883725
37772, 0.899940
37773, 0.790399
37774, 0.872553
37775, 0.899200
37776, 0.899388
37777, 0.874700
37778, 0.359494
37779, 0.880745
37780, 0.897571
37781, 0.870646
37782, 0.892524
37783, 0.881354
37784, 0.901403
37785, 0.881766
37786, 0.896832
37787, 0.858721
37788, 0.902190
37789, 0.896393
37790, 0.884134
37791, 0.903478
37792, 0.888650
37793, 0.901197
37794, 0.903297
37795, 0.882513
37796, 0.900905
37797, 0.872179
37798, 0.901922
37799, 0.894479
37800, 0.900437
37801, 0.900646
37802, 0.901978
37803, 0.894537
37804, 0.767431
37805, 0.900855
37806, 0.835996
37807, 0.892481
37808, 0.866463
37809, 0.820817
37810, 0.897933
37811, 0.720912
37812, 0.319461
37813, 0.774216
37814, 0.888117
37815, 0.900226
37816, 0.896144
37817, 0.303206
37818, 0.666629
37819, 0.815419
37820, 0.903047
37821, 0.704735
37822, 0.898910
37823, 0.887871
37824, 0.896785
37825, 0.903488
37826, 0.838344
37827, 0.902512
37828, 0.902019
37829, 0.902429
37830, 0.886106
37831, 0.899337
37832, 0.880061
37833, 0.898796
37834, 0.889737
37835, 0.899380
37836, 0.896510
37837, 0.693267
37838, 0.554903
37839, 0.900610
37840, 0.884453
37841, 0.887352
37842, 0.896094
37843, 0.902046
37844, 0.894427
37845, 0.901131
37846, 0.895409
37847, 0.895728
37848, 0.899965
37849, 0.820935
37850, 0.810359
37851, 0.688743
37852, 0.899049
37853, 0.901874
37854, 0.627347
37855, 0.886239
37856, 0.488082
37857, 0.841991
37858, 0.897945
37859, 0.881710
37860, 0.897400
37861, 0.863832
37862, 0.901212
37863, 0.899657
37864, 0.901618
37865, 0.901521
37866, 0.901291
37867, 0.401227
37868, 0.859227
37869, 0.880586
37870, 0.842029
37871, 0.898378
37872, 0.898373
37873, 0.873330
37874, 0.836215
37875, 0.838116
37876, 0.850397
37877, 0.879511
37878, 0.902734
37879, 0.901980
37880, 0.881713
37881, 0.888970
37882, 0.289106
37883, 0.853186
37884, 0.856677
37885, 0.898234
37886, 0.722272
37887, 0.881201
37888, 0.788141
37889, 0.481385
37890, 0.879236
37891, 0.865501
37892, 0.562158
37893, 0.833266
37894, 0.824838
37895, 0.901903
37896, 0.901624
37897, 0.583579
37898, 0.830818
37899, 0.865676
37900, 0.542611
37901, 0.835180
37902, 0.899097
37903, 0.506687
37904, 0.895738
37905, 0.898540
37906, 0.901997
37907, 0.901543
37908, 0.898596
37909, 0.902791
37910, 0.903087
37911, 0.892269
37912, 0.887182
37913, 0.902516
37914, 0.876236
37915, 0.899001
37916, 0.568142
37917, 0.892710
37918, 0.900342
37919, 0.876828
37920, 0.241453
37921, 0.903169
37922, 0.877933
37923, 0.869914
37924, 0.895341
37925, 0.897073
37926, 0.776351
37927, 0.901609
37928, 0.902354
37929, 0.865755
37930, 0.808988
37931, 0.777127
37932, 0.834090
37933, 0.879602
37934, 0.857806
37935, 0.899719
37936, 0.827726
37937, 0.886737
37938, 0.897821
37939, 0.866377
37940, 0.860069
37941, 0.902181
37942, 0.860655
37943, 0.900104
37944, 0.880906
37945, 0.897216
37946, 0.902604
37947, 0.877696
37948, 0.899150
37949, 0.902912
37950, 0.892294
37951, 0.885624
37952, 0.887125
37953, 0.899691
37954, 0.899172
37955, 0.902951
37956, 0.703785
37957, 0.903343
37958, 0.490638
37959, 0.902834
37960, 0.893929
37961, 0.880837
37962, 0.863926
37963, 0.901242
37964, 0.878994
37965, 0.876415
37966, 0.895965
37967, 0.870087
37968, 0.897439
37969, 0.881545
37970, 0.896502
37971, 0.903102
37972, 0.865784
37973, 0.896415
37974, 0.900994
37975, 0.880954
37976, 0.834623
37977, 0.899993
37978, 0.902469
37979, 0.894798
37980, 0.880371
37981, 0.891833
37982, 0.863958
37983, 0.898231
37984, 0.865209
37985, 0.897964
37986, 0.903005
37987, 0.901422
37988, 0.898353
37989, 0.890873
37990, 0.902829
37991, 0.883616
37992, 0.879870
37993, 0.482614
37994, 0.902017
37995, 0.901641
37996, 0.813529
37997, 0.878685
37998, 0.902493
37999, 0.899396
38000, 0.896876
38001, 0.874451
38002, 0.829588
38003, 0.836430
38004, 0.895203
38005, 0.896508
38006, 0.893866
38007, 0.900073
38008, 0.896929
38009, 0.556060
38010, 0.789299
38011, 0.832274
38012, 0.876395
38013, 0.902912
38014, 0.850156
38015, 0.894704
38016, 0.889420
38017, 0.852880
38018, 0.826541
38019, 0.892138
38020, 0.899968
38021, 0.879325
38022, 0.897100
38023, 0.902095
38024, 0.867916
38025, 0.898494
38026, 0.690189
38027, 0.880697
38028, 0.882856
38029, 0.901984
38030, 0.737365
38031, 0.881430
38032, 0.900499
38033, 0.876188
38034, 0.851926
38035, 0.893583
38036, 0.902913
38037, 0.794914
38038, 0.900926
38039, 0.867373
38040, 0.894565
38041, 0.901480
38042, 0.877406
38043, 0.875616
38044, 0.901352
38045, 0.707819
38046, 0.424253
38047, 0.842354
38048, 0.888148
38049, 0.887757
38050, 0.850751
38051, 0.901172
38052, 0.804435
38053, 0.898935
38054, 0.901694
38055, 0.902703
38056, 0.899261
38057, 0.901088
38058, 0.901887
38059, 0.786834
38060, 0.874063
38061, 0.897071
38062, 0.898540
38063, 0.901574
38064, 0.902204
38065, 0.896284
38066, 0.641784
38067, 0.901969
38068, 0.900690
38069, 0.807059
38070, 0.816199
38071, 0.898749
38072, 0.860668
38073, 0.901597
38074, 0.871456
38075, 0.896740
38076, 0.794634
38077, 0.532653
38078, 0.902265
38079, 0.360954
38080, 0.895558
38081, 0.894156
38082, 0.863256
38083, 0.872361
38084, 0.894937
38085, 0.896115
38086, 0.893515
38087, 0.847916
38088, 0.804239
38089, 0.902706
38090, 0.898844
38091, 0.881347
38092, 0.859399
38093, 0.894248
38094, 0.874638
38095, 0.895799
38096, 0.862881
38097, 0.878227
38098, 0.902517
38099, 0.896249
38100, 0.897126
38101, 0.457191
38102, 0.786650
38103, 0.873467
38104, 0.557910
38105, 0.901604
38106, 0.900805
38107, 0.901446
38108, 0.899830
38109, 0.901768
38110, 0.894018
38111, 0.880480
38112, 0.862899
38113, 0.897964
38114, 0.880078
38115, 0.880219
38116, 0.900959
38117, 0.586141
38118, 0.883401
38119, 0.896130
38120, 0.536908
38121, 0.897298
38122, 0.763935
38123, 0.885603
38124, 0.818232
38125, 0.902852
38126, 0.896863
38127, 0.896341
38128, 0.800153
38129, 0.902758
38130, 0.876404
38131, 0.829283
38132, 0.896345
38133, 0.901884
38134, 0.847181
38135, 0.898277
38136, 0.877453
38137, 0.898596
38138, 0.898454
38139, 0.864931
38140, 0.554523
38141, 0.899161
38142, 0.842048
38143, 0.901223
38144, 0.898109
38145, 0.512956
38146, 0.886131
38147, 0.899953
38148, 0.895259
38149, 0.821259
38150, 0.739083
38151, 0.901726
38152, 0.900761
38153, 0.897271
38154, 0.898279
38155, 0.882209
38156, 0.902506
38157, 0.885030
38158, 0.898866
38159, 0.839790
38160, 0.857717
38161, 0.882634
38162, 0.867772
38163, 0.894338
38164, 0.898867
38165, 0.899967
38166, 0.856951
38167, 0.643602
38168, 0.830448
38169, 0.896743
38170, 0.898745
38171, 0.875687
38172, 0.351535
38173, 0.872941
38174, 0.876921
38175, 0.901647
38176, 0.833802
38177, 0.902055
38178, 0.901558
38179, 0.886714
38180, 0.901400
38181, 0.898624
38182, 0.893228
38183, 0.902914
38184, 0.880963
38185, 0.896643
38186, 0.899272
38187, 0.901706
38188, 0.859574
38189, 0.878797
38190, 0.902863
38191, 0.880027
38192, 0.901842
38193, 0.896737
38194, 0.898144
38195, 0.903112
38196, 0.794709
38197, 0.863597
38198, 0.880324
38199, 0.899454
38200, 0.895738
38201, 0.882216
38202, 0.876615
38203, 0.885297
38204, 0.902318
38205, 0.899057
38206, 0.870183
38207, 0.896742
38208, 0.884260
38209, 0.885379
38210, 0.726483
38211, 0.841855
38212, 0.880766
38213, 0.863658
38214, 0.902856
38215, 0.900513
38216, 0.868325
38217, 0.902039
38218, 0.582196
38219, 0.894545
38220, 0.894707
38221, 0.694081
38222, 0.895617
38223, 0.882275
38224, 0.569432
38225, 0.898305
38226, 0.899339
38227, 0.806665
38228, 0.825617
38229, 0.898128
38230, 0.898869
38231, 0.901394
38232, 0.901856
38233, 0.902606
38234, 0.892749
38235, 0.886034
38236, 0.799765
38237, 0.854431
38238, 0.903032
38239, 0.899176
38240, 0.898739
38241, 0.902289
38242, 0.385477
38243, 0.846375
38244, 0.872958
38245, 0.902001
38246, 0.898202
38247, 0.899978
38248, 0.889999
38249, 0.895378
38250, 0.843195
38251, 0.574072
38252, 0.877687
38253, 0.899595
38254, 0.901885
38255, 0.374993
38256, 0.457455
38257, 0.475961
38258, 0.886719
38259, 0.883623
38260, 0.882938
38261, 0.899091
38262, 0.791873
38263, 0.899281
38264, 0.898629
38265, 0.819834
38266, 0.884345
38267, 0.887352
38268, 0.881360
38269, 0.878263
38270, 0.835408
38271, 0.655121
38272, 0.891785
38273, 0.867791
38274, 0.891719
38275, 0.902220
38276, 0.878497
38277, 0.653883
38278, 0.859825
38279, 0.746135
38280, 0.816272
38281, 0.657223
38282, 0.869150
38283, 0.891022
38284, 0.900135
38285, 0.628594
38286, 0.903467
38287, 0.880117
38288, 0.877881
38289, 0.901877
38290, 0.873806
38291, 0.899250
38292, 0.899184
38293, 0.419875
38294, 0.897718
38295, 0.742819
38296, 0.864167
38297, 0.893182
38298, 0.899167
38299, 0.869785
38300, 0.885398
38301, 0.869234
38302, 0.879946
38303, 0.902695
38304, 0.900089
38305, 0.866363
38306, 0.881537
38307, 0.894393
38308, 0.761558
38309, 0.901450
38310, 0.900375
38311, 0.886254
38312, 0.336767
38313, 0.882801
38314, 0.902627
38315, 0.902084
38316, 0.899739
38317, 0.886452
38318, 0.885627
38319, 0.898709
38320, 0.890471
38321, 0.900351
38322, 0.398244
38323, 0.902872
38324, 0.902701
38325, 0.862178
38326, 0.454580
38327, 0.901571
38328, 0.898914
38329, 0.902914
38330, 0.379321
38331, 0.901867
38332, 0.779050
38333, 0.902189
38334, 0.878811
38335, 0.896787
38336, 0.896572
38337, 0.481067
38338, 0.879012
38339, 0.790559
38340, 0.848725
38341, 0.865161
38342, 0.882131
38343, 0.902380
38344, 0.896820
38345, 0.865555
38346, 0.899716
38347, 0.894659
38348, 0.864184
38349, 0.896602
38350, 0.451211
38351, 0.885600
38352, 0.901174
38353, 0.876219
38354, 0.898923
38355, 0.898926
38356, 0.871414
38357, 0.864625
38358, 0.882245
38359, 0.900384
38360, 0.879412
38361, 0.890466
38362, 0.860464
38363, 0.882568
38364, 0.902498
38365, 0.869552
38366, 0.875042
38367, 0.552950
38368, 0.897717
38369, 0.413774
38370, 0.902313
38371, 0.784758
38372, 0.897589
38373, 0.845373
38374, 0.865307
38375, 0.897545
38376, 0.902658
38377, 0.893898
38378, 0.855241
38379, 0.900377
38380, 0.896075
38381, 0.879122
38382, 0.883159
38383, 0.898931
38384, 0.641357
38385, 0.902290
38386, 0.876219
38387, 0.883357
38388, 0.865935
38389, 0.901934
38390, 0.902153
38391, 0.901125
38392, 0.467022
38393, 0.899149
38394, 0.894102
38395, 0.795813
38396, 0.898324
38397, 0.900146
38398, 0.849298
38399, 0.626884
38400, 0.898798
38401, 0.862381
38402, 0.861829
38403, 0.902437
38404, 0.829595
38405, 0.893173
38406, 0.349437
38407, 0.896840
38408, 0.896742
38409, 0.863185
38410, 0.902675
38411, 0.901216
38412, 0.851873
38413, 0.829146
38414, 0.882920
38415, 0.897372
38416, 0.858679
38417, 0.581228
38418, 0.762879
38419, 0.882223
38420, 0.901012
38421, 0.900926
38422, 0.900598
38423, 0.902187
38424, 0.900523
38425, 0.901046
38426, 0.884481
38427, 0.858248
38428, 0.902271
38429, 0.883501
38430, 0.885915
38431, 0.783449
38432, 0.892597
38433, 0.901378
38434, 0.898305
38435, 0.770436
38436, 0.900552
38437, 0.887317
38438, 0.901103
38439, 0.893664
38440, 0.898032
38441, 0.830497
38442, 0.878147
38443, 0.850474
38444, 0.868214
38445, 0.902357
38446, 0.881773
38447, 0.902083
38448, 0.900134
38449, 0.879187
38450, 0.881639
38451, 0.671848
38452, 0.898467
38453, 0.874042
38454, 0.882326
38455, 0.903143
38456, 0.811820
38457, 0.872488
38458, 0.899120
38459, 0.894707
38460, 0.900114
38461, 0.901637
38462, 0.885671
38463, 0.886940
38464, 0.902899
38465, 0.735582
38466, 0.902678
38467, 0.866869
38468, 0.894767
38469, 0.900684
38470, 0.895689
38471, 0.896443
38472, 0.887887
38473, 0.889088
38474, 0.882887
38475, 0.899915
38476, 0.881285
38477, 0.902175
38478, 0.898877
38479, 0.815353
38480, 0.898199
38481, 0.900993
38482, 0.893542
38483, 0.865699
38484, 0.903307
38485, 0.887313
38486, 0.404484
38487, 0.901141
38488, 0.900119
38489, 0.900923
38490, 0.900661
38491, 0.900085
38492, 0.863994
38493, 0.786846
38494, 0.869432
38495, 0.891175
38496, 0.900750
38497, 0.900825
38498, 0.884256
38499, 0.882942
38500, 0.884102
38501, 0.898054
38502, 0.902306
38503, 0.885623
38504, 0.690816
38505, 0.771056
38506, 0.902936
38507, 0.810949
38508, 0.849035
38509, 0.879649
38510, 0.897609
38511, 0.900926
38512, 0.903023
38513, 0.902896
38514, 0.840757
38515, 0.865333
38516, 0.896496
38517, 0.900590
38518, 0.839574
38519, 0.884995
38520, 0.896593
38521, 0.787260
38522, 0.865467
38523, 0.649056
38524, 0.896586
38525, 0.895304
38526, 0.880123
38527, 0.900588
38528, 0.878789
38529, 0.900096
38530, 0.866633
38531, 0.590214
38532, 0.900847
38533, 0.421448
38534, 0.886030
38535, 0.900899
38536, 0.385364
38537, 0.880994
38538, 0.401901
38539, 0.900260
38540, 0.901864
38541, 0.896792
38542, 0.829899
38543, 0.896874
38544, 0.860294
38545, 0.860110
38546, 0.877808
38547, 0.887177
38548, 0.898771
38549, 0.903103
38550, 0.899798
38551, 0.896081
38552, 0.851070
38553, 0.689080
38554, 0.897278
38555, 0.901657
38556, 0.853932
38557, 0.895383
38558, 0.897605
38559, 0.846115
38560, 0.842837
38561, 0.880439
38562, 0.304272
38563, 0.888870
38564, 0.865854
38565, 0.860820
38566, 0.899430
38567, 0.836663
38568, 0.849899
38569, 0.881821
38570, 0.874849
38571, 0.875526
38572, 0.898377
38573, 0.884283
38574, 0.782645
38575, 0.892159
38576, 0.895954
38577, 0.862491
38578, 0.862899
38579, 0.894926
38580, 0.902965
38581, 0.898816
38582, 0.900233
38583, 0.900877
38584, 0.834550
38585, 0.893944
38586, 0.825540
38587, 0.899941
38588, 0.902012
38589, 0.903003
38590, 0.890377
38591, 0.898531
38592, 0.858602
38593, 0.892217
38594, 0.864819
38595, 0.893072
38596, 0.884984
38597, 0.826656
38598, 0.893175
38599, 0.894020
38600, 0.884030
38601, 0.889076
38602, 0.898021
38603, 0.873167
38604, 0.902162
38605, 0.903228
38606, 0.862792
38607, 0.768361
38608, 0.902694
38609, 0.896537
38610, 0.865833
38611, 0.854651
38612, 0.893029
38613, 0.848071
38614, 0.884083
38615, 0.897639
38616, 0.899348
38617, 0.898414
38618, 0.899264
38619, 0.902142
38620, 0.874121
38621, 0.880230
38622, 0.902976
38623, 0.901964
38624, 0.902305
38625, 0.850128
38626, 0.898403
38627, 0.768930
38628, 0.901070
38629, 0.880099
38630, 0.899066
38631, 0.861127
38632, 0.896698
38633, 0.892687
38634, 0.901164
38635, 0.867230
38636, 0.900537
38637, 0.886284
38638, 0.899779
38639, 0.825671
38640, 0.896078
38641, 0.894263
38642, 0.901706
38643, 0.831792
38644, 0.881958
38645, 0.898830
38646, 0.883385
38647, 0.883859
38648, 0.878934
38649, 0.890630
38650, 0.734838
38651, 0.353561
38652, 0.902226
38653, 0.890537
38654, 0.823027
38655, 0.885755
38656, 0.869161
38657, 0.892330
38658, 0.855308
38659, 0.900630
38660, 0.901545
38661, 0.901207
38662, 0.828768
38663, 0.890189
38664, 0.863849
38665, 0.895551
38666, 0.879349
38667, 0.901125
38668, 0.894858
38669, 0.900639
38670, 0.898339
38671, 0.868458
38672, 0.899249
38673, 0.899709
38674, 0.902533
38675, 0.857554
38676, 0.826703
38677, 0.882072
38678, 0.898497
38679, 0.374139
38680, 0.895624
38681, 0.869659
38682, 0.864578
38683, 0.853420
38684, 0.898297
38685, 0.900304
38686, 0.903425
38687, 0.865927
38688, 0.895768
38689, 0.814877
38690, 0.857829
38691, 0.880378
38692, 0.898501
38693, 0.895578
38694, 0.861362
38695, 0.877441
38696, 0.871175
38697, 0.902875
38698, 0.897500
38699, 0.903049
38700, 0.899581
38701, 0.898274
38702, 0.887800
38703, 0.865891
38704, 0.903126
38705, 0.535269
38706, 0.881394
38707, 0.380153
38708, 0.874495
38709, 0.902360
38710, 0.895326
38711, 0.901127
38712, 0.858817
38713, 0.830369
38714, 0.801294
38715, 0.884881
38716, 0.764065
38717, 0.898317
38718, 0.896775
38719, 0.811407
38720, 0.884405
38721, 0.821604
38722, 0.899303
38723, 0.898588
38724, 0.902072
38725, 0.900609
38726, 0.884192
38727, 0.880527
38728, 0.862733
38729, 0.895405
38730, 0.766218
38731, 0.867168
38732, 0.891000
38733, 0.886025
38734, 0.896756
38735, 0.900795
38736, 0.729865
38737, 0.885353
38738, 0.893295
38739, 0.891749
38740, 0.795861
38741, 0.582499
38742, 0.901423
38743, 0.829988
38744, 0.884944
38745, 0.857316
38746, 0.363005
38747, 0.901503
38748, 0.879422
38749, 0.879852
38750, 0.831901
38751, 0.652702
38752, 0.746132
38753, 0.903233
38754, 0.887880
38755, 0.531473
38756, 0.896196
38757, 0.714957
38758, 0.666269
38759, 0.899925
38760, 0.658462
38761, 0.797568
38762, 0.880857
38763, 0.898535
38764, 0.901759
38765, 0.900388
38766, 0.887233
38767, 0.902134
38768, 0.885825
38769, 0.878289
38770, 0.886531
38771, 0.901417
38772, 0.894372
38773, 0.900742
38774, 0.900953
38775, 0.900767
38776, 0.902043
38777, 0.882040
38778, 0.893977
38779, 0.884509
38780, 0.883837
38781, 0.772542
38782, 0.837343
38783, 0.895998
38784, 0.898127
38785, 0.898930
38786, 0.900098
38787, 0.899451
38788, 0.878527
38789, 0.803417
38790, 0.858561
38791, 0.844522
38792, 0.884969
38793, 0.864811
38794, 0.799046
38795, 0.901309
38796, 0.881509
38797, 0.902272
38798, 0.895572
38799, 0.855735
38800, 0.864821
38801, 0.896961
38802, 0.890951
38803, 0.821619
38804, 0.884015
38805, 0.317176
38806, 0.900495
38807, 0.846924
38808, 0.896595
38809, 0.898067
38810, 0.878914
38811, 0.898692
38812, 0.901445
38813, 0.892739
38814, 0.644051
38815, 0.847848
38816, 0.861158
38817, 0.880831
38818, 0.859345
38819, 0.901186
38820, 0.696223
38821, 0.887109
38822, 0.899809
38823, 0.871951
38824, 0.902779
38825, 0.812235
38826, 0.901967
38827, 0.898961
38828, 0.898704
38829, 0.737582
38830, 0.898489
38831, 0.882470
38832, 0.899068
38833, 0.854940
38834, 0.896231
38835, 0.892580
38836, 0.855402
38837, 0.903087
38838, 0.630322
38839, 0.898712
38840, 0.689529
38841, 0.844801
38842, 0.883043
38843, 0.897134
38844, 0.869054
38845, 0.887241
38846, 0.870603
38847, 0.857838
38848, 0.902073
38849, 0.902575
38850, 0.895501
38851, 0.898166
38852, 0.886619
38853, 0.899279
38854, 0.885442
38855, 0.892026
38856, 0.897727
38857, 0.901562
38858, 0.886465
38859, 0.839782
38860, 0.793003
38861, 0.898706
38862, 0.901200
38863, 0.890771
38864, 0.899207
38865, 0.897482
38866, 0.899371
38867, 0.902513
38868, 0.902440
38869, 0.900997
38870, 0.886325
38871, 0.830264
38872, 0.901542
38873, 0.882166
38874, 0.896986
38875, 0.895638
38876, 0.868067
38877, 0.288642
38878, 0.599118
38879, 0.902161
38880, 0.820417
38881, 0.898798
38882, 0.869965
38883, 0.881953
38884, 0.896414
38885, 0.774448
38886, 0.898842
38887, 0.882771
38888, 0.871722
38889, 0.853674
38890, 0.798762
38891, 0.876810
38892, 0.862425
38893, 0.853255
38894, 0.900248
38895, 0.863565
38896, 0.867679
38897, 0.816059
38898, 0.899050
38899, 0.828028
38900, 0.877543
38901, 0.897083
38902, 0.846727
38903, 0.605178
38904, 0.902282
38905, 0.886094
38906, 0.887300
38907, 0.857704
38908, 0.879231
38909, 0.789617
38910, 0.902194
38911, 0.902947
38912, 0.641743
38913, 0.378960
38914, 0.868347
38915, 0.869391
38916, 0.898871
38917, 0.896420
38918, 0.900216
38919, 0.900650
38920, 0.832895
38921, 0.896253
38922, 0.902497
38923, 0.891687
38924, 0.857165
38925, 0.895636
38926, 0.450801
38927, 0.900977
38928, 0.834187
38929, 0.800291
38930, 0.901997
38931, 0.827145
38932, 0.870379
38933, 0.900991
38934, 0.855853
38935, 0.902456
38936, 0.820544
38937, 0.876461
38938, 0.642493
38939, 0.252607
38940, 0.893744
38941, 0.565557
38942, 0.902263
38943, 0.898530
38944, 0.893083
38945, 0.902370
38946, 0.882084
38947, 0.898573
38948, 0.902907
38949, 0.716212
38950, 0.898917
38951, 0.903462
38952, 0.527169
38953, 0.902930
38954, 0.878928
38955, 0.873481
38956, 0.599990
38957, 0.901127
38958, 0.898881
38959, 0.890118
38960, 0.897886
38961, 0.880001
38962, 0.770745
38963, 0.851654
38964, 0.902198
38965, 0.901780
38966, 0.897072
38967, 0.883888
38968, 0.420312
38969, 0.233279
38970, 0.878238
38971, 0.847708
38972, 0.433783
38973, 0.890888
38974, 0.730396
38975, 0.901222
38976, 0.890383
38977, 0.879849
38978, 0.852288
38979, 0.867187
38980, 0.886331
38981, 0.887076
38982, 0.896893
38983, 0.886550
38984, 0.726928
38985, 0.900749
38986, 0.895451
38987, 0.899107
38988, 0.764334
38989, 0.901694
38990, 0.901794
38991, 0.903023
38992, 0.902527
38993, 0.735504
38994, 0.885559
38995, 0.834736
38996, 0.901448
38997, 0.897309
38998, 0.900106
38999, 0.900426
39000, 0.899077
39001, 0.867283
39002, 0.869039
39003, 0.891585
39004, 0.902614
39005, 0.784815
39006, 0.897307
39007, 0.886222
39008, 0.898803
39009, 0.900524
39010, 0.821923
39011, 0.897398
39012, 0.883937
39013, 0.877377
39014, 0.902006
39015, 0.901214
39016, 0.864698
39017, 0.902661
39018, 0.868687
39019, 0.676220
39020, 0.898800
39021, 0.900238
39022, 0.897718
39023, 0.861390
39024, 0.884345
39025, 0.896435
39026, 0.692307
39027, 0.902512
39028, 0.897138
39029, 0.894880
39030, 0.747166
39031, 0.902218
39032, 0.895129
39033, 0.897291
39034, 0.902995
39035, 0.901957
39036, 0.722274
39037, 0.881925
39038, 0.445418
39039, 0.897948
39040, 0.901500
39041, 0.859144
39042, 0.901113
39043, 0.845100
39044, 0.876274
39045, 0.901457
39046, 0.884477
39047, 0.897215
39048, 0.896741
39049, 0.862608
39050, 0.879317
39051, 0.886142
39052, 0.901878
39053, 0.901627
39054, 0.902125
39055, 0.897957
39056, 0.899639
39057, 0.750145
39058, 0.861131
39059, 0.898894
39060, 0.900323
39061, 0.898629
39062, 0.883406
39063, 0.843299
39064, 0.902495
39065, 0.881895
39066, 0.898208
39067, 0.899708
39068, 0.895895
39069, 0.902475
39070, 0.897936
39071, 0.897440
39072, 0.891358
39073, 0.386350
39074, 0.898507
39075, 0.898836
39076, 0.902506
39077, 0.897582
39078, 0.890953
39079, 0.338617
39080, 0.894573
39081, 0.903761
39082, 0.894772
39083, 0.883494
39084, 0.899955
39085, 0.779606
39086, 0.900226
39087, 0.890527
39088, 0.286275
39089, 0.896217
39090, 0.897651
39091, 0.901590
39092, 0.889913
39093, 0.890725
39094, 0.901521
39095, 0.774543
39096, 0.898121
39097, 0.896366
39098, 0.878592
39099, 0.901246
39100, 0.885030
39101, 0.896884
39102, 0.880493
39103, 0.873743
39104, 0.902860
39105, 0.874750
39106, 0.894543
39107, 0.880449
39108, 0.900204
39109, 0.801255
39110, 0.896439
39111, 0.901672
39112, 0.899367
39113, 0.648735
39114, 0.793029
39115, 0.899582
39116, 0.901194
39117, 0.898728
39118, 0.891956
39119, 0.888181
39120, 0.885615
39121, 0.692526
39122, 0.867956
39123, 0.892218
39124, 0.896150
39125, 0.899982
39126, 0.778536
39127, 0.875647
39128, 0.901111
39129, 0.901404
39130, 0.885889
39131, 0.897814
39132, 0.792572
39133, 0.902712
39134, 0.853805
39135, 0.858010
39136, 0.900604
39137, 0.895503
39138, 0.902888
39139, 0.831434
39140, 0.898718
39141, 0.883516
39142, 0.870298
39143, 0.897928
39144, 0.881707
39145, 0.893988
39146, 0.893342
39147, 0.902073
39148, 0.885701
39149, 0.898910
39150, 0.882888
39151, 0.840664
39152, 0.877741
39153, 0.901660
39154, 0.471534
39155, 0.894803
39156, 0.896237
39157, 0.898481
39158, 0.771317
39159, 0.825652
39160, 0.902836
39161, 0.897610
39162, 0.874568
39163, 0.895269
39164, 0.894660
39165, 0.897662
39166, 0.901663
39167, 0.898103
39168, 0.874089
39169, 0.898687
39170, 0.886843
39171, 0.891926
39172, 0.873349
39173, 0.862938
39174, 0.828902
39175, 0.898544
39176, 0.900158
39177, 0.893113
39178, 0.851260
39179, 0.892908
39180, 0.899202
39181, 0.896342
39182, 0.879086
39183, 0.895447
39184, 0.884607
39185, 0.879332
39186, 0.902213
39187, 0.903180
39188, 0.897437
39189, 0.901810
39190, 0.900519
39191, 0.877009
39192, 0.895822
39193, 0.897167
39194, 0.866084
39195, 0.888460
39196, 0.890401
39197, 0.831092
39198, 0.894609
39199, 0.891319
39200, 0.900914
39201, 0.881927
39202, 0.879588
39203, 0.896214
39204, 0.902083
39205, 0.486342
39206, 0.896152
39207, 0.902148
39208, 0.902071
39209, 0.892608
39210, 0.900528
39211, 0.887476
39212, 0.899251
39213, 0.753590
39214, 0.902768
39215, 0.900061
39216, 0.885784
39217, 0.875034
39218, 0.663478
39219, 0.901680
39220, 0.877265
39221, 0.843464
39222, 0.628045
39223, 0.862021
39224, 0.903036
39225, 0.901928
39226, 0.900301
39227, 0.835580
39228, 0.894903
39229, 0.850084
39230, 0.894604
39231, 0.901976
39232, 0.901984
39233, 0.902731
39234, 0.817420
39235, 0.798725
39236, 0.895677
39237, 0.897776
39238, 0.881155
39239, 0.875001
39240, 0.898665
39241, 0.483615
39242, 0.810798
39243, 0.862063
39244, 0.881980
39245, 0.901020
39246, 0.702038
39247, 0.894368
39248, 0.894113
39249, 0.891866
39250, 0.847551
39251, 0.871335
39252, 0.499859
39253, 0.543712
39254, 0.867770
39255, 0.895554
39256, 0.863183
39257, 0.901522
39258, 0.901277
39259, 0.898249
39260, 0.902306
39261, 0.895407
39262, 0.876525
39263, 0.782263
39264, 0.881185
39265, 0.871725
39266, 0.897556
39267, 0.350942
39268, 0.902207
39269, 0.897517
39270, 0.831759
39271, 0.867045
39272, 0.902852
39273, 0.891302
39274, 0.895602
39275, 0.894992
39276, 0.898306
39277, 0.902178
39278, 0.821137
39279, 0.889913
39280, 0.827231
39281, 0.870771
39282, 0.901992
39283, 0.828209
39284, 0.902303
39285, 0.875997
39286, 0.900955
39287, 0.885355
39288, 0.901780
